id,measured,predicted
CHEMBL3335284,7.46,6.6080437499999825
CHEMBL5416731,7.46,7.309600000000006
CHEMBL393260,7.44,8.488500000000023
CHEMBL279797,7.44,7.548904999999993
CHEMBL470156,7.44,7.691624999999992
CHEMBL3655944,7.44,6.59430833333332
CHEMBL4176291,7.44,6.047562500000009
CHEMBL4166793,7.44,7.216624999999996
CHEMBL5994465,7.44,7.131049999999998
CHEMBL5785305,7.44,7.48997083333332
CHEMBL253308,7.42,7.394231250000006
CHEMBL4078014,7.42,6.910120833333334
CHEMBL5967437,7.42,7.316708333333341
CHEMBL391111,7.41,7.04099666666664
CHEMBL4553076,7.41,7.20977000000001
CHEMBL5278816,7.41,7.27118333333333
CHEMBL434466,7.4,7.502024999999998
CHEMBL168652,7.4,7.036575000000023
CHEMBL237108,7.4,7.002431249999956
CHEMBL467876,7.4,7.198450000000004
CHEMBL3689840,7.4,6.8346
CHEMBL3689888,7.4,7.354450000000007
CHEMBL4078721,7.4,8.816566250000005
CHEMBL6146648,7.4,7.4170050000000005
CHEMBL3309300,7.39,7.166594642857164
CHEMBL3334998,7.39,7.455125000000023
CHEMBL569946,7.38,7.081025000000023
CHEMBL3664138,7.38,7.278924999999984
CHEMBL4549502,7.38,7.144679999999976
CHEMBL4648635,7.38,7.555890000000014
CHEMBL5911617,7.38,7.401586666666654
CHEMBL1822042,7.37,7.167046428571452
CHEMBL3098690,7.37,7.400319999999968
CHEMBL3356087,7.37,7.487385833333305
CHEMBL3655998,7.37,7.075100000000005
CHEMBL4644709,7.37,7.885615000000012
CHEMBL5633405,7.37,7.531175000000002
CHEMBL5632625,7.37,6.459214166666703
CHEMBL4170109,7.36,7.51208333333334
CHEMBL5078504,7.36,7.579174999999982
CHEMBL5440138,7.36,7.001406250000019
CHEMBL400920,7.35,7.0741333333333225
CHEMBL1830414,7.35,7.061825000000002
CHEMBL2442798,7.35,7.3140250000000036
CHEMBL3664047,7.35,7.603812499999992
CHEMBL4862470,7.35,7.638608333333316
CHEMBL5204735,7.35,7.3698499999999765
CHEMBL5406583,7.35,7.132025000000003
CHEMBL6103352,7.34,6.699908333333339
CHEMBL506484,7.33,6.8570500000000045
CHEMBL566873,7.33,6.870554821428581
CHEMBL4757963,7.33,7.248881250000018
CHEMBL5094029,7.33,7.337174999999998
CHEMBL217029,7.32,7.167450000000008
CHEMBL419758,7.32,7.015099999999991
CHEMBL255805,7.32,6.8706041666666735
CHEMBL271949,7.32,7.124724999999988
CHEMBL4283574,7.32,7.620174999999985
CHEMBL5279348,7.32,6.911517500000001
CHEMBL3394281,7.32,5.795825000000008
CHEMBL6162540,7.32,7.529045000000008
CHEMBL399388,7.3,7.0335250000000045
CHEMBL404332,7.3,6.793180416666667
CHEMBL479278,7.3,6.860069583333318
CHEMBL2386908,7.3,6.154449999999997
CHEMBL3655996,7.3,7.092299999999989
CHEMBL3948298,7.3,7.019437500000002
CHEMBL1851943,7.3,7.086874999999988
CHEMBL5431071,7.3,7.024475000000016
CHEMBL5974549,7.3,7.401586666666654
CHEMBL6027603,7.3,6.1453250000000095
CHEMBL5897740,7.3,6.791350000000022
CHEMBL3828645,7.3,6.5283750000000165
CHEMBL5981441,7.3,6.9887000000000175
CHEMBL5971959,7.3,6.845750000000014
CHEMBL5809219,7.3,6.847450000000016
CHEMBL5871182,7.3,6.815095000000027
CHEMBL5760633,7.3,6.55140000000001
CHEMBL5860094,7.3,6.253145000000001
CHEMBL5909646,7.3,6.718720000000026
CHEMBL5899766,7.3,7.051200000000027
CHEMBL6003932,7.3,5.818400000000005
CHEMBL5983709,7.3,6.647275000000015
CHEMBL5948434,7.3,6.834550000000012
CHEMBL5817463,7.3,6.912625000000031
CHEMBL5944351,7.3,6.422950000000009
CHEMBL5848875,7.3,6.39742500000002
CHEMBL5397225,7.29,7.044485416666659
CHEMBL5425253,7.29,6.648631964285723
CHEMBL6134447,7.29,6.617833333333339
CHEMBL469369,7.28,7.447199999999998
CHEMBL3648290,7.28,6.915099999999998
CHEMBL4749756,7.28,7.005550000000007
CHEMBL5088741,7.28,7.157625000000005
CHEMBL5618277,7.28,7.039205000000007
CHEMBL5409731,7.27,7.099056250000006
CHEMBL5557716,7.27,6.584650000000011
CHEMBL247382,7.26,7.315991428571413
CHEMBL245749,7.26,7.129107499999962
CHEMBL4086561,7.26,7.059762500000012
CHEMBL5196817,7.26,6.8664387500000075
CHEMBL5964075,7.26,6.737175000000013
CHEMBL5570737,7.25,7.267100000000003
CHEMBL409493,7.24,7.155025000000019
CHEMBL1089339,7.24,6.836559999999981
CHEMBL3986487,7.24,6.968008333333323
CHEMBL4449658,7.24,7.131562499999998
CHEMBL5178613,7.24,8.057554166666625
CHEMBL5532078,7.24,6.322525000000009
CHEMBL6152630,7.24,7.196874999999982
CHEMBL3287262,7.23,7.0145749999999945
CHEMBL4103456,7.23,6.680783333333328
CHEMBL95553,7.22,6.6721224999999915
CHEMBL245357,7.22,7.045501428571413
CHEMBL1643308,7.22,6.7257473214285755
CHEMBL3689842,7.22,6.891649999999991
CHEMBL3970138,7.22,7.0918500000000195
CHEMBL4758971,7.22,7.676749999999996
CHEMBL4868526,7.22,6.691275000000005
CHEMBL5172507,7.22,6.947612500000009
CHEMBL4098561,7.21,6.967962500000002
CHEMBL4459617,7.21,6.625884583333325
CHEMBL5267606,7.21,7.253525000000019
CHEMBL5561595,7.21,6.953450000000016
CHEMBL256440,7.19,7.036850000000019
CHEMBL494124,7.19,6.561237499999987
CHEMBL2347006,7.19,7.0918500000000195
CHEMBL3335283,7.19,6.959224999999988
CHEMBL3656016,7.19,6.952725000000003
CHEMBL3675764,7.19,6.626950000000014
CHEMBL4293448,7.19,7.605024999999995
CHEMBL4483460,7.19,7.335762499999998
CHEMBL4561073,7.19,6.701575000000006
CHEMBL4753402,7.19,7.165950000000001
CHEMBL5440015,7.19,7.060025000000016
CHEMBL6174915,7.19,6.914650000000003
CHEMBL3601774,7.18,7.302124999999989
CHEMBL3771288,7.18,6.550475000000007
CHEMBL4248226,7.18,6.449987499999997
CHEMBL4291940,7.18,6.446074999999999
CHEMBL5199849,7.18,6.616250000000012
CHEMBL5432886,7.18,7.164975000000009
CHEMBL401026,7.17,6.9172250000000055
CHEMBL519746,7.17,7.179150000000021
CHEMBL1830403,7.17,6.893616666666665
CHEMBL2022824,7.17,7.055141666666684
CHEMBL3335304,7.17,6.599025000000012
CHEMBL5192298,7.17,8.39747500000002
CHEMBL5865589,7.17,6.277800000000002
CHEMBL254311,7.16,6.7413275
CHEMBL3421746,7.16,6.718804999999999
CHEMBL4087897,7.16,6.826516666666679
CHEMBL4171675,7.16,6.302342500000009
CHEMBL4474656,7.16,6.783271249999997
CHEMBL5397759,7.16,6.872861250000002
CHEMBL5986334,7.16,7.111450000000018
CHEMBL1091487,7.15,6.5665249999999835
CHEMBL2022827,7.15,7.238120833333365
CHEMBL2048755,7.15,6.356241666666668
CHEMBL3648279,7.15,7.144624999999987
