rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit
16,CAND-04264,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccccc3c(Cl)c2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1,0.8194948908060744,7.08146699531507,0.6135852043594523,0.9675985099960862,0.8,-2.6372534999999995,1,0.7777777777777778,True
17,CAND-04265,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3cccc(Cl)c3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1,0.8194948908060744,7.08146699531507,0.6135852043594523,0.9675985099960862,0.8,-2.6372534999999995,1,0.819672131147541,True
18,CAND-01446,Cc1ccc2c(c1)C(NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c3cc4ccccc4cc3C1=O)C(=O)O)CCC2,0.8190944521477352,7.144178469671191,0.6265469960352881,0.9580674518603308,0.8,-2.6918272999999986,1,0.8676470588235294,True
19,CAND-01445,Cc1ccc2c(c1)CCCC2NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,0.819094452147735,7.144178469671191,0.6265469960352881,0.9580674518603304,0.8,-2.691827300000001,1,0.8676470588235294,True
20,CAND-01443,Cc1ccc2cc3c(cc2c1)C(=O)N(CC[C@@H](N[C@@H](CC(C)C)C(=O)NC1CCCc2ccccc21)C(=O)O)C3=O,0.819094452147735,7.144178469671191,0.6265469960352881,0.9580674518603304,0.8,-2.691827300000001,1,0.8823529411764706,True
21,CAND-04269,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccc(Cl)cc1,0.8188134307835351,7.070476909017079,0.6113136709509873,0.9675985099960862,0.8,-2.6372534999999995,1,0.8771929824561403,True
22,CAND-04268,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC(C)c1cccc(Cl)c1,0.8188134307835351,7.070476909017079,0.6113136709509873,0.9675985099960862,0.8,-2.6372534999999995,1,0.847457627118644,True
23,CAND-04266,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccc(Cl)cc3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1,0.8188134307835351,7.070476909017079,0.6113136709509873,0.9675985099960862,0.8,-2.6372534999999995,1,0.847457627118644,True
24,CAND-04267,CC(C)C[C@@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC(C)c1ccccc1Cl,0.8188134307835351,7.070476909017079,0.6113136709509873,0.9675985099960865,0.8,-2.6372534999999986,1,0.7833333333333333,True
25,CAND-01469,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3c(C#N)c2C1=O)C(=O)O)C(=O)NC1CCCc2ccccc21,0.8164262909011575,7.57907977995182,0.7164364499395929,0.8922119020428434,0.8,-3.0689090000000006,1,0.7763157894736842,True
26,CAND-00295,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3cccc(C(F)(F)F)c3cc2C1=O)C(=O)O)C(=O)N(C)Cc1ccccc1,0.8154766928271349,7.1441458947531,0.6265402631477824,0.9500324752951113,0.8,-2.7378346999999996,1,0.7878787878787878,True
27,CAND-00294,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3c(C(F)(F)F)c2C1=O)C(=O)O)C(=O)N(C)Cc1ccccc1,0.8154766928271349,7.1441458947531,0.6265402631477824,0.9500324752951113,0.8,-2.7378346999999996,1,0.75,True
28,CAND-00299,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N(C)Cc1ccc(C(F)(F)F)cc1,0.8147952328045953,7.1331558084551085,0.6242687297393175,0.9500324752951111,0.8,-2.7378347,1,0.8387096774193549,True
29,CAND-00296,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccc(C(F)(F)F)cc3cc2C1=O)C(=O)O)C(=O)N(C)Cc1ccccc1,0.8147952328045953,7.1331558084551085,0.6242687297393175,0.9500324752951113,0.8,-2.7378346999999996,1,0.8125,True
30,CAND-00297,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N(C)Cc1ccccc1C(F)(F)F,0.8147952328045953,7.1331558084551085,0.6242687297393175,0.9500324752951111,0.8,-2.7378347,1,0.7538461538461538,True
31,CAND-00298,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N(C)Cc1cccc(C(F)(F)F)c1,0.8147952328045953,7.1331558084551085,0.6242687297393175,0.9500324752951111,0.8,-2.7378347,1,0.8125,True
32,CAND-04781,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N1CCCC1c1cnccc1Cl,0.8131976432438606,7.2956760383394,0.6578599247239323,0.9240881462815131,0.8,-2.8863890999999997,1,0.7792207792207793,True
33,CAND-01428,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3cccc(F)c3cc2C1=O)C(=O)O)C(=O)NC1CCCc2ccccc21,0.8110424763079502,7.197330842950412,0.6375330236577478,0.9328501538013907,0.8,-2.8362188000000006,1,0.8571428571428571,True
34,CAND-01427,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3c(F)c2C1=O)C(=O)O)C(=O)NC1CCCc2ccccc21,0.8110424763079502,7.197330842950412,0.6375330236577478,0.9328501538013907,0.8,-2.8362188000000006,1,0.8309859154929577,True
35,CAND-01433,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC1CCCc2cccc(F)c21,0.8103610162854107,7.18634075665242,0.6352614902492828,0.9328501538013907,0.8,-2.8362188000000006,1,0.7887323943661971,True
36,CAND-01429,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccc(F)cc3cc2C1=O)C(=O)O)C(=O)NC1CCCc2ccccc21,0.8103610162854107,7.18634075665242,0.6352614902492828,0.9328501538013907,0.8,-2.8362188000000006,1,0.8695652173913043,True
37,CAND-01432,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC1CCCc2ccc(F)cc21,0.8103610162854107,7.18634075665242,0.6352614902492828,0.9328501538013907,0.8,-2.8362188000000006,1,0.855072463768116,True
38,CAND-01431,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NC1CCCc2cc(F)ccc21,0.8103610162854107,7.18634075665242,0.6352614902492828,0.9328501538013907,0.8,-2.8362188000000006,1,0.855072463768116,True
39,CAND-04270,Cc1c2c(cc3ccccc13)C(=O)N(CC[C@@H](N[C@H](CC(C)C)C(=O)NC(C)c1ccccc1)C(=O)O)C2=O,0.8100337082582405,7.08146699531507,0.6135852043594523,0.9465736598897884,0.8,-2.7576394999999994,1,0.7903225806451613,True
40,CAND-04272,Cc1ccc2cc3c(cc2c1)C(=O)N(CC[C@@H](N[C@H](CC(C)C)C(=O)NC(C)c1ccccc1)C(=O)O)C3=O,0.809352248235701,7.070476909017079,0.6113136709509873,0.9465736598897884,0.8,-2.7576395000000002,1,0.8620689655172413,True
41,CAND-04274,Cc1cccc(C(C)NC(=O)[C@@H](CC(C)C)N[C@H](CCN2C(=O)c3cc4ccccc4cc3C2=O)C(=O)O)c1,0.809352248235701,7.070476909017079,0.6113136709509873,0.9465736598897881,0.8,-2.7576395000000007,1,0.8620689655172413,True
42,CAND-04275,Cc1ccc(C(C)NC(=O)[C@@H](CC(C)C)N[C@H](CCN2C(=O)c3cc4ccccc4cc3C2=O)C(=O)O)cc1,0.809352248235701,7.070476909017079,0.6113136709509873,0.9465736598897884,0.8,-2.7576395000000002,1,0.8928571428571429,True
43,CAND-04900,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3c(C(F)(F)F)c2C1=O)C(=O)O)C(=O)NCc1ccccc1,0.8090594798300634,7.2401466968744215,0.6463826031754372,0.9225437752831831,0.8,-2.895231999999999,1,0.7538461538461538,True
44,CAND-04901,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3cccc(C(F)(F)F)c3cc2C1=O)C(=O)O)C(=O)NCc1ccccc1,0.8090594798300634,7.2401466968744215,0.6463826031754372,0.9225437752831831,0.8,-2.895231999999999,1,0.78125,True
45,CAND-01386,O=C1N[C@@H](CS)C(=O)N(Cc2cc(F)c3ccccc3n2)[C@H]1CC1CCCCC1,0.8083970169784414,7.072348098692051,0.6117004258630986,0.9441930871544705,0.8,-2.7712704000000015,1,0.7333333333333333,True
46,CAND-01388,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3cc(F)ccc3n2)[C@H]1CC1CCCCC1,0.8083970169784414,7.072348098692051,0.6117004258630986,0.9441930871544705,0.8,-2.7712704000000015,1,0.7627118644067796,True
47,CAND-01387,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3c(F)cccc3n2)[C@H]1CC1CCCCC1,0.8083970169784414,7.072348098692051,0.6117004258630986,0.9441930871544705,0.8,-2.7712704000000015,1,0.7758620689655172,True
48,CAND-01385,O=C1N[C@@H](CS)C(=O)N(Cc2nc3ccccc3cc2F)[C@H]1CC1CCCCC1,0.8083970169784414,7.072348098692051,0.6117004258630986,0.9441930871544704,0.8,-2.771270400000002,1,0.7049180327868853,True
49,CAND-01389,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3ccc(F)cc3n2)[C@H]1CC1CCCCC1,0.8083970169784414,7.072348098692051,0.6117004258630986,0.9441930871544704,0.8,-2.771270400000002,1,0.7758620689655172,True
50,CAND-04903,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NCc1ccccc1C(F)(F)F,0.8083780198075239,7.22915661057643,0.6441110697669722,0.9225437752831829,0.8,-2.8952320000000005,1,0.746031746031746,True
