molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL5418936,COc1ccc(-c2cnc(C(=O)NCCCCCCC(=O)NO)o2)cc1,8.12,1
CHEMBL5568975,O=C(NO)c1ccc(NCc2cc(-c3cccc(Cl)c3)cn3ccnc23)cc1,8.12,1
CHEMBL5639517,Cn1c([C@H](Cc2ccccc2)NCc2ccccc2)nc2cc(C(=O)NO)ccc21,8.12,1
CHEMBL5822994,CN(C(=O)[C@@H]1CCC(=O)N1c1cc(F)c(-c2noc(C(F)(F)F)n2)cc1F)C(C)(C)C,8.12,2
CHEMBL6049651,O=C1CC[C@@H](c2nc(-c3ccncc3)no2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,8.12,1
CHEMBL487253,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,8.11,2
CHEMBL3828518,COc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc1,8.11,1
CHEMBL5173000,CC(C)(C)OC(=O)Nc1cccc(-c2cc(C(=O)NCCc3cc(C(=O)NO)no3)no2)c1,8.11,1
CHEMBL5427613,FC(F)c1nnc(-c2ccc(Cn3cc(-c4ccc(NC5N=CCN5)cc4)nn3)cc2)o1,8.11,1
CHEMBL5619226,Cn1cc(CCCC(=O)Nc2ccc(C(=O)NO)cc2)c2ccccc21,8.11,1
CHEMBL5994421,O=C(C1CCS(=O)(=O)C1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,8.11,1
CHEMBL5766757,O=C(CC1CCS(=O)(=O)C1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,8.11,1
CHEMBL6078340,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)[C@H](C)NC(=O)c4ccc(/C=C/C(=O)NO)cc4)C(=C)[C@@H]3C[C@H]12,8.11,1
CHEMBL6142583,CCOc1cc(C(=O)Nc2ccccc2F)nn1Cc1ccc(C(=O)NO)cc1,8.11,1
CHEMBL6160445,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCn4cc(CN(Cc5ccc(C(=O)NO)cc5)Cc5cccnc5)nn4)c3C2=O)C(=O)N1,8.11,1
CHEMBL6172451,CN1CCC2(CC1)C(=O)N(Cc1ccc(C(=O)NO)cc1F)CN2c1ccccc1,8.11,1
CHEMBL6161106,O=C(NO)c1ccc(CN2CN(c3ccccc3)C3(CCN(C(=O)c4cc5ccccc5o4)CC3)C2=O)c(F)c1,8.11,1
CHEMBL2333339,O=C(NO)c1ccc(C(=O)NCCc2ccncc2)cc1,8.1,1
CHEMBL2401843,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)c1cn(CCCC(=O)NO)nn1,8.1,1
CHEMBL2425968,CCc1nc2cc(F)c(/C=C/C(=O)NO)cc2c(=O)n1CCc1ccccc1,8.1,1
CHEMBL3098687,O=C(CCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)NCCc1ccccc1)NO,8.1,1
CHEMBL3098690,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1ccccc1)NO,8.1,1
CHEMBL3339015,O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2s1)NO,8.1,1
CHEMBL3601332,O=C(CCCCCCC(=O)Nc1ccc2ccnc(Nc3cccc(Cl)c3F)c2c1)NO,8.1,1
CHEMBL3656007,COc1ccc(C2(Nc3ncc(C(=O)NO)cn3)CC2)cc1OC,8.1,2
CHEMBL3655938,O=C(NO)c1cnc(NCc2ccccc2-c2ccccc2)nc1,8.1,2
CHEMBL3656022,O=C(NO)c1cnc(NC2(c3cccc(Cl)c3)CCCC2)nc1,8.1,2
CHEMBL3655912,O=C(NO)c1cnc(Nc2cccc(N3CCOCC3)c2)nc1,8.1,2
CHEMBL3652227,O=C(NO)c1cnc(Nc2ccc(F)cc2)nc1,8.1,2
CHEMBL4096845,CN(C)C(=O)c1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,8.1,1
CHEMBL4094315,O=C(CCCCCCNc1ncnc2ccc(F)cc12)NO,8.1,1
CHEMBL4225171,Cc1cc(-c2ccc(F)cc2)nn1Cc1ccc(C(=O)NO)cc1,8.1,1
CHEMBL4228653,CCNC(=O)c1cc2c(-c3cccc(OCCCCCCOc4ccc(Nc5nc(-c6cnn(CCCCCCC(=O)NO)c6)c6cc[nH]c6n5)cc4)c3)nc(N)nc2s1,8.1,1
CHEMBL4288791,CCN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,8.1,1
CHEMBL4551593,COc1cc2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc(NC3CCN(Cc4ccc(F)cc4)CC3)c2cc1OC,8.1,1
CHEMBL4579683,O=C(NO)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccc(F)cc32)cc1,8.1,2
CHEMBL4526673,Cc1nc(N)nc(N[C@@H](C)c2nc3cccc(NCc4ccc(C(=O)NO)cc4)c3c(=O)n2-c2ccccc2)c1C#N,8.1,1
CHEMBL4537736,Cn1c(Sc2ccc(C(=O)NO)cc2)nnc1-c1cccs1,8.1,1
CHEMBL4557665,O=C(NO)c1ccc(CN2c3ccccc3CCC[C@@H]3CCCC[C@H]32)cc1,8.1,1
CHEMBL4744479,O=C(NO)c1ccc(CN2c3ccccc3S(=O)(=O)C[C@@H]3CCCC[C@@H]32)cc1,8.1,1
CHEMBL4784006,O=C(NO)c1ccc(CNC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,8.1,3
CHEMBL4781215,Cn1cc(-c2cc(C(C)(C)O)ccc2OC2CC2)c2cc(C(=O)NCc3ccc(C(=O)NO)cc3)[nH]c2c1=O,8.1,1
CHEMBL5079065,Nc1nc(NCCc2ccc(OCCCCCC(=O)NO)cc2)nc2nc(-c3ccco3)nn12,8.1,1
CHEMBL5180870,O=C(NO)c1ccc(Cn2cc(-c3ccoc3)nc(N3CCOCC3)c2=O)cc1,8.1,1
CHEMBL5176705,O=C(NO)c1ccc(CN(C2CC2)S(=O)(=O)c2c(F)cc(F)cc2F)cc1,8.1,1
CHEMBL5430740,O=C(NO)c1ccc(Cn2ccc3cc(C(=O)NCC45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6)ccc32)c(F)c1,8.1,1
CHEMBL5560750,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)C(=O)C(CN2CCN(c4ccc(F)cc4)CC2)CC3)cc1,8.1,1
CHEMBL5556539,Cc1cn(Cc2ccc(C(=O)NO)cc2)c2c1C(=O)CC(C)(C)C2,8.1,1
CHEMBL5632603,O=C(NO)c1ccc(CNC(=O)[C@H]2Cc3c([nH]c4ccccc34)[C@H](c3ccc(Cl)cc3)N2CC2CC2)cc1,8.1,1
CHEMBL5953236,Fc1ccc(C2(Nc3ncc(-c4nnc(C(F)F)o4)cn3)CC2)c(Cl)c1,8.1,1
CHEMBL5786142,COc1ccc(-c2nc3cc(C(=O)NO)ccc3o2)cc1,8.1,1
CHEMBL5783519,CS(=O)(=O)c1ccc(-c2ccc(-c3nc4cc(C(=O)NO)ccc4o3)cc2)cc1,8.1,1
CHEMBL6010331,CC(C)c1ccc(NCc2nc3cc(C(=O)NO)ccc3s2)cc1,8.1,1
CHEMBL5777001,Cc1ccc(NCc2ccc(-c3noc(C(F)(F)F)n3)cn2)cn1,8.1,1
CHEMBL5777592,CCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1ccc(-n2ccnc2)cc1,8.1,1
CHEMBL6168739,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(CCCCCCCC(=O)NO)CC3)c(OC)c2)nc1NC1CCOCC1,8.1,1
CHEMBL6166879,O=C(NO)c1ccc(CN2CN(c3ccccc3)C3(CCN(Cc4cccnc4)CC3)C2=O)cc1,8.1,1
CHEMBL3693731,O=C(CCCCCCNC(=O)c1ccc(Nc2nc3ccccc3o2)cc1)NO,8.09,4
CHEMBL4069287,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)S(=O)(=O)CC3)cc1,8.09,3
CHEMBL4096060,O=C(/C=C/c1ccc(CCNC(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)cc1)NO,8.09,1
CHEMBL4445312,O=C(NO)c1ccc(CN2c3ccccc3C3C2CCS3(=O)=O)cc1,8.09,1
CHEMBL552465,O=C(/C=C/c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1)NO,8.09,1
CHEMBL4875748,COc1ccc2c(c1)N(Cc1ccc(C(=O)NO)cc1)CCCC2,8.09,1
CHEMBL5619347,O=C(NO)c1ccc(CNc2cccc3cc(-c4ccncc4)cnc23)cc1,8.09,1
CHEMBL5922714,O=C1CCC[C@@H](c2nc3ccccc3s2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,8.09,1
CHEMBL6021712,O=C(C1CCS(=O)(=O)CC1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,8.09,1
CHEMBL5892217,Cc1nccnc1C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,8.09,1
CHEMBL5968026,Cc1ccc(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)nn1,8.09,1
CHEMBL6145533,O=C(NO)c1ccc(CN2CCCc3cc(Br)cnc32)c(F)c1,8.09,1
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,8.08,3
CHEMBL1091474,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(F)cc3)nn2)c1)NO,8.08,1
CHEMBL3957055,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,8.08,1
CHEMBL3911566,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCCCC(=O)NO,8.08,1
CHEMBL3909006,COc1ccc(NC(=O)NCc2ccc(C(=O)NO)cc2)cc1,8.08,1
CHEMBL4069853,O=C(/C=C/c1ccc(S(=O)(=O)NCCc2cccc3[nH]ccc23)cc1)NO,8.08,1
CHEMBL4093350,O=C(/C=C/c1ccc(CCNC(=O)c2c[nH]c3ncccc23)cc1)NO,8.08,1
CHEMBL4854752,O=C(NO)c1ccc(CN2C(=O)CN(Cc3ccc(Cl)cc3)C2=O)cc1,8.08,1
CHEMBL5076728,O=C(CCCCCCn1cc(Nc2ncc3ccn(Cc4ccccc4F)c3n2)cn1)NO,8.08,1
CHEMBL5619791,Nc1ccn(Cc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)c(=O)n1,8.08,1
CHEMBL1830399,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,8.08,1
CHEMBL6025821,O=C(NCc1ccc(C(=O)NO)cc1)Nc1ccc(CO)cc1,8.08,3
CHEMBL5781542,CCN1CCCC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)C1,8.08,1
CHEMBL5839240,CN1CCC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)C1,8.08,1
CHEMBL5989242,CS(=O)(=O)N1CC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)C1,8.08,1
CHEMBL5892379,O=C(C1CCCS(=O)(=O)C1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,8.08,1
CHEMBL6168159,O=C(NO)c1ccc(CN2CN(c3ccccc3)C3(CCN(Cc4ccco4)CC3)C2=O)c(F)c1,8.08,1
CHEMBL1631916,COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OCCC2,8.07,1
CHEMBL3339019,O=C(CCCCCCC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2s1)NO,8.07,1
CHEMBL3339020,O=C(CCCCCCC(=O)Nc1cc2c(Nc3cccc(Cl)c3)ncnc2s1)NO,8.07,1
CHEMBL3775521,Cc1nc(N(C)c2ccc(OCC(=O)NO)cc2)c2ccccc2n1,8.07,1
CHEMBL4086671,CN(C)C(=O)c1cn(Cc2ccc(/C=C/C(=O)NO)cc2)c2ccccc12,8.07,1
CHEMBL4172420,COc1cc2ccn(CCCCOc3cccc(NC(=O)CCCCCCC(=O)NO)c3)c2c(OC)c1OC,8.07,1
CHEMBL5597560,CC(=O)O.O=C(CCCCCN1C(=O)[C@@H]2CCCN2Cc2ccccc21)NO,8.07,1
CHEMBL5815886,CC(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1)c1ccn(C)n1,8.07,1
CHEMBL5780417,O=c1ccc2ccc(C(F)(F)F)cc2n1Cc1ccc(-c2noc(C(F)(F)F)n2)cn1,8.07,1
CHEMBL6144736,O=C(NO)c1ccc(Cn2nc(C(=O)Nc3cccc(F)c3)cc2C(F)(F)F)cc1,8.07,1
CHEMBL3693722,O=C(CCCCCCNC(=O)c1ccc(Nc2c(F)cccc2F)cc1)NO,8.06,4
CHEMBL4465902,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccc(OCCCCCn2cc(CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)cc1,8.06,1
CHEMBL4749756,Cn1cc(-c2cc(C(C)(C)O)ccc2Oc2ccc(F)cc2F)c2cc(C(=O)NCCCCCCC(=O)NO)[nH]c2c1=O,8.06,1
CHEMBL5271793,O=C(NO)c1ccc(Cn2cnc(-c3cccc(F)c3)n2)cc1,8.06,1
CHEMBL5273674,O=C1CN(Cc2ccc(C(=O)NO)cc2)C(=O)[C@@H](Cc2ccccc2)N1,8.06,1
CHEMBL5412747,Cc1cccc(-c2cnc(C(=O)NCCCCCCC(=O)NO)s2)c1,8.06,1
CHEMBL5593634,CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)cc1,8.06,1
CHEMBL5620052,COc1ccc(-c2ccc(C(=O)N3CCc4c(cc(Cl)c(C(=O)NO)c4Cl)C3)cc2)cc1,8.06,1
CHEMBL5794307,O=C1CC[C@@H](c2nc3ccccc3[nH]2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,8.06,1
CHEMBL5751647,O=C1CCCC(c2ccccc2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,8.06,1
CHEMBL5851957,O=C1CCC(c2ccccc2Cl)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1F,8.06,1
CHEMBL5987744,CC(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1)n1cccn1,8.06,1
CHEMBL6031881,CC(C)(C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1)n1cncn1,8.06,1
CHEMBL5998512,O=c1cnc2ccccc2n1Cc1ccc(-c2noc(C(F)(F)F)n2)cn1,8.06,1
CHEMBL6152548,O=C1CCC(N2C(=O)c3cccc(NCCCn4cc(CCCCN(Cc5ccc(C(=O)NO)cc5)Cc5cccnc5)nn4)c3C2=O)C(=O)N1,8.06,1
CHEMBL6133911,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCN(Cc4ccc(C(=O)NO)cc4)Cc4cccnc4)c3C2=O)C(=O)N1,8.06,1
CHEMBL227170,N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1ccccc1-c1ccc(NC(=O)CCCCCCC(=O)NO)cc1,8.05,1
CHEMBL473270,O=C(CCCCCCC(=O)Nc1cccc(-c2ccccc2)c1)NO,8.05,1
CHEMBL2018441,CC(C)N1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,8.05,1
CHEMBL2425971,CCc1nc2cc(Cc3ccc(C(=O)NO)cc3)ccc2c(=O)n1CCc1ccccc1,8.05,1
CHEMBL3339017,O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2s1)NO,8.05,1
CHEMBL3675757,O=C(CCCCCCN(c1ccccn1)c1ccccn1)NO,8.05,1
CHEMBL3655973,CC(Nc1ncc(C(=O)NO)cn1)(c1ccc(F)cc1)c1ccc(F)cc1,8.05,2
CHEMBL3655977,O=C(NO)c1cnc(NC2(c3ccc(F)cc3)CCCCC2)nc1,8.05,2
CHEMBL3652228,Cc1ccc(Nc2ncc(C(=O)NO)cn2)cc1,8.05,2
CHEMBL3655940,O=C(NO)c1cnc(NC23CC4CC(CC(C4)C2)C3)nc1,8.05,2
CHEMBL3735736,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,8.05,1
CHEMBL4277267,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1)NO,8.05,1
CHEMBL4593437,O=C(CCCCCSc1nc(-c2ccc(-c3ccccc3)cc2)cc(=O)[nH]1)NO,8.05,1
CHEMBL4556275,O=C(NO)c1ccc(CN2c3ccncc3Sc3ccncc32)cc1,8.05,1
CHEMBL4443548,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,8.05,1
CHEMBL4448226,CC[C@H](Nc1nc(N)nc(N)c1Cl)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,8.05,1
CHEMBL4551987,O=C(NO)c1ccc(Cn2nnnc2-c2ccccc2)cc1,8.05,1
CHEMBL4454663,CCN(CC)S(=O)(=O)c1cccc(-c2nnc(Sc3ccc(C(=O)NO)cc3)n2N)c1,8.05,1
CHEMBL4514075,O=C(NO)c1ccc(Cn2nnc(-c3ccccn3)n2)cc1,8.05,1
CHEMBL4445138,Cn1c(Sc2c(F)cc(C(=O)NO)cc2F)nnc1-c1cccs1,8.05,1
CHEMBL4856207,O=C(NO)c1ccc(CN2CCCCc3cc(Br)ccc32)cc1,8.05,1
CHEMBL5086912,Nc1nc(NCc2ccc(/C=C/C(=O)NO)cc2)nc2nc(-c3ccco3)nn12,8.05,1
CHEMBL5080426,O=C(NO)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,8.05,1
CHEMBL5181605,O=C(NO)c1ccc(CN(C2CC2)S(=O)(=O)c2c(F)cc(F)c(Cl)c2F)cc1,8.05,1
CHEMBL5405779,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(NCCCCCCC(=O)NO)c12,8.05,1
CHEMBL5559319,C[C@@H](COCCC(=O)N1CCN(c2ncc(-c3cnn(CCCCCC(=O)NO)c3)cn2)CC1)Nc1cn[nH]c(=O)c1C(F)(F)F,8.05,1
CHEMBL5560731,Cc1nccn1CC1CCc2c(c3cc(F)ccc3n2Cc2ccc(C(=O)NO)cc2)C1=O,8.05,1
CHEMBL5562739,Cc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)Cc1ccc(C(=O)NO)cc1F,8.05,1
CHEMBL5594408,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccc(NC(=O)CCCCCCC(=O)NO)c2)c1,8.05,1
CHEMBL5596725,CC(=O)O.O=C(NO)c1ccc(CN2C(=O)[C@@H]3CCCN3Cc3ccccc32)cc1,8.05,1
CHEMBL5618296,C=C[C@@]1(C)CC[C@H](C(=C)CN2CCN(C(=O)CCCCCCC(=O)NO)CC2)C[C@@H]1C(=C)Cn1cccn1,8.05,1
CHEMBL5619923,CC(C)(C)NC(=O)CN(Cc1ccc(C(=O)NO)cc1)C(=O)c1c[nH]c2ccccc12,8.05,1
CHEMBL5619314,Cn1cc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccc(C(=O)NO)cc2)c2ccccc21,8.05,1
CHEMBL5633538,COc1ccc(CN2[C@@H](C(=O)NCc3ccc(C(=O)NO)cc3)Cc3c([nH]c4ccccc34)[C@@H]2C)cc1,8.05,1
CHEMBL5639744,CN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccccc1,8.05,1
CHEMBL5740745,Fc1ccc(C2(Nc3ncc(-c4nnc(C(F)F)o4)cn3)CC2)c(F)c1,8.05,1
CHEMBL5917753,CC(C)c1ccc(-c2nc3ccc(C(=O)NO)cc3o2)cc1,8.05,1
CHEMBL5785625,COc1ccc(-c2cc3cc(C(=O)NO)ccc3s2)cc1,8.05,1
CHEMBL5764319,O=C(NO)c1ccc2oc(NC3(c4cccc(F)c4)CCCCC3)nc2c1,8.05,1
CHEMBL5825579,Cc1ccc(Nc2nc3cc(C(=O)NO)ccc3o2)cc1,8.05,1
CHEMBL5786388,O=C(NO)c1ccc2cc(-c3ccccc3)oc2c1,8.05,1
CHEMBL5761331,CCCCNNC(=O)c1ccc(CN=[N+]=[N-])cc1,8.05,1
CHEMBL5786009,O=C1COC[C@@H](c2ccccc2)N1c1cnc(-c2noc(C(F)(F)F)n2)cn1,8.05,2
CHEMBL6050084,CN1CC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)CCC1=O,8.05,1
CHEMBL5929551,O=c1cc(-c2nnc(C(F)F)o2)cnn1CCOc1cccc(F)c1,8.05,1
CHEMBL6103029,N#CCCN(C(=O)CCl)c1ccc2c(c1)OCCN2CC(=O)NCC(=O)Nc1ccc(C(=O)NCCCCCCC(=O)NO)cc1,8.05,1
CHEMBL6148436,Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)ccc2N2CCN(C)CC2)c1Cl,8.05,1
CHEMBL6149593,O=C1CCC(N2C(=O)c3cccc(NCCCn4cc(CN(Cc5ccc(C(=O)NO)cc5)Cc5cccnc5)nn4)c3C2=O)C(=O)N1,8.05,1
CHEMBL3693716,O=C(CCCCCCNC(=O)c1ccc(Nc2c(Cl)cccc2Cl)cc1)NO,8.04,4
CHEMBL3693806,COC(C)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,8.04,4
CHEMBL3918660,Cc1nc2ccccc2n1Cc1ccc(C(=O)NO)cc1,8.04,1
CHEMBL4461884,COc1cc2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc(NC3CCN(Cc4ccccc4Cl)CC3)c2cc1OC,8.04,1
CHEMBL5077171,O=C(CCCCCCCOc1cccc(-c2nc3ccccc3[nH]2)c1)NO,8.04,1
CHEMBL5202725,CNc1ncc(-c2cn(Cc3ccc(C(=O)NO)cc3)c(=O)c(N3CCOCC3)n2)cn1,8.04,1
CHEMBL5266236,O=C(NO)c1ccc(Cn2cnc(-c3ccccc3)n2)cc1,8.04,1
CHEMBL5564852,C[C@@H](COCCC(=O)N1CCN(c2ncc(OCCCCCC(=O)NO)cn2)CC1)Nc1cn[nH]c(=O)c1C(F)(F)F,8.04,1
CHEMBL5594937,CCN(CC)Cc1ccc(Cn2c3c(c4ccccc42)CN(C(=O)NCc2ccc(C(=O)NO)cc2)CC3)cc1,8.04,1
CHEMBL5646906,C[C@H](NCc1ccccc1)c1nc2cc(C(=O)NO)ccc2n1C,8.04,1
CHEMBL5842068,Cc1cc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)on1,8.04,1
CHEMBL5871557,O=C1CCc2ccccc2N1Cc1ccc(-c2noc(C(F)(F)F)n2)cn1,8.04,1
CHEMBL5740369,Cc1n[nH]c(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)n1,8.04,1
CHEMBL6142644,CCCc1cc(C(=O)Nc2cccc(F)c2)nn1Cc1ccc(C(=O)NO)cc1,8.04,1
CHEMBL1631912,O=C(CCCCCC1OCCCCCCCOc2ccccc2NC1=O)NO,8.03,1
CHEMBL2179617,COCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1,8.03,5
CHEMBL3339032,O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(N4CCCC4)c(F)c3)ncnc2s1)NO,8.03,1
CHEMBL3693704,CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1c(Cl)cccc1Cl,8.03,4
CHEMBL4215954,O=C(NO)c1ccc(Cn2ccc3cc(C(=O)c4ccc(F)cc4)ccc32)cc1,8.03,1
CHEMBL4281183,CCCCN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,8.03,1
CHEMBL4283105,O=C(NO)c1ccc(Cn2c3c(c4cc(F)ccc42)C[S+]([O-])CC3)cc1,8.03,1
CHEMBL4798549,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCC(=O)NO)cc3C2)c(O)cc1O,8.03,1
CHEMBL4877300,CSc1ccc2c(c1)N(Cc1ccc(C(=O)NO)cc1)c1ccccc1S2,8.03,1
CHEMBL5886744,Cc1nnc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)s1,8.03,1
CHEMBL6160683,O=C1CCC(N2C(=O)c3cccc(NCCOCCN(Cc4ccc(C(=O)NO)cc4)Cc4cccnc4)c3C2=O)C(=O)N1,8.03,1
CHEMBL519668,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccccc3)nn2)c1)NO,8.02,2
CHEMBL3920583,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,8.02,1
CHEMBL3693740,CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccc1C#N,8.02,4
CHEMBL3693803,C[C@](O)(c1ccc(F)cc1)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,8.02,4
CHEMBL3640691,COc1cc2c(cc1OC)CN(c1ncc(C(=O)NCCCCCCC(=O)NO)cn1)CC2,8.02,4
CHEMBL4080790,O=C(NO)c1ccc(CSc2cccc3cccnc23)cc1,8.02,1
CHEMBL4162183,COc1cc2ccn(CCOc3cccc(NC(=O)CCCCCCC(=O)NO)c3)c2c(OC)c1OC,8.02,1
CHEMBL4162282,Cc1ccc(NC(=O)CN(Cc2ccc(C(=O)NO)cc2)C(=O)c2ccc(N(C)C)cc2)cc1,8.02,2
CHEMBL4250122,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cnn(CC4CCCC4)c3)c3cc[nH]c3n2)cc1)NO,8.02,1
CHEMBL4846776,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2CCCCCCCCC(=O)NO,8.02,1
CHEMBL5594067,COc1ccc(CN2[C@@H](C(=O)NCc3ccc(C(=O)NO)cc3)Cc3c([nH]c4ccccc34)[C@@H]2C2CC2)cc1,8.02,2
CHEMBL5646407,CCCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccccc1,8.02,1
CHEMBL5785366,O=C(/C=C/c1ccc(CNCC23CC4CC(CC(C4)C2)C3)c(F)c1)NO,8.02,1
CHEMBL5949464,CCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(OCC(F)F)c1,8.02,1
