molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL343653,O=C(NO)[C@H]1C[C@H](N2CCCCC2)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,7.77,1
CHEMBL381163,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CC(=O)O)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.77,1
CHEMBL69268,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cc(C)cc2-c2ccco2)cc1,7.75,1
CHEMBL135783,CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)[C@H](C)CC/N=C(/N)NS(C)(=O)=O)[C@H](C)N(O)C=O,7.75,1
CHEMBL43403,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)c1ncc[nH]1,7.75,1
CHEMBL139884,CCCCOc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.75,1
CHEMBL99072,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(C)=O)CC2C(=O)NO)cc1,7.75,1
CHEMBL338007,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccnc3)CC2C(=O)NO)cc1,7.75,1
CHEMBL95237,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)/C(=C/C(C)C)CC(=O)NO,7.75,1
CHEMBL3889936,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C=O,7.75,1
CHEMBL31928,COC(=O)[C@@H]1CCN(S(=O)(=O)c2ccc(OC)cc2)[C@@H](C(=O)NO)C1,7.72,1
CHEMBL111262,CC[C@H](C)[C@H](NC(=O)C(CC(C)C)[C@H](C(C)C)N(O)C=O)C(=O)Nc1ccccn1,7.72,1
CHEMBL436205,CCCCOc1ccc(S(=O)(=O)N2CCCS(=O)(=O)C(C)(C)[C@@H]2C(=O)NO)cc1,7.72,1
CHEMBL102438,COc1ccc(CNC(=O)CN(C(CCSCc2ccccc2)C(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,7.72,1
CHEMBL352068,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2ccc(-c3ccccc3)cc2C1=O)C(=O)O,7.72,1
CHEMBL351888,CNC(=O)C(NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)c1ccccc1,7.72,1
CHEMBL436569,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)[C@H](CC(=O)OC)SC(C)=O,7.72,1
CHEMBL342548,COc1ccc(S(=O)(=O)N2C[C@@H](N(C)S(C)(=O)=O)C[C@@H]2C(=O)NO)cc1,7.72,1
CHEMBL422848,O=C(NO)[C@H]1C[C@H](N2CCCC2)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,7.72,1
CHEMBL421766,O=C(NO)[C@H]1C[C@H](N2CCOCC2)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,7.72,1
CHEMBL206481,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CNS(C)(=O)=O)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.72,1
CHEMBL151718,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,7.7,1
CHEMBL420077,O=C(C[C@@H](CC1CCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)NO,7.7,1
CHEMBL58945,CCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,7.7,1
CHEMBL60546,CCCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,7.7,1
CHEMBL95807,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3cccs3)CC2C(=O)NO)cc1,7.7,2
CHEMBL328917,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@@H](CCN1C(=O)c2cccc3c(Br)ccc(c23)C1=O)P(=O)(O)O,7.7,1
CHEMBL106016,COc1ccc(S(=O)(=O)N(CC(=O)NCc2cccnc2)C(CCSCc2ccccc2)C(=O)NO)cc1,7.7,1
CHEMBL114427,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1)C(=O)NO,7.7,1
CHEMBL318023,CS(=O)(=O)N(C[C@H](C(=O)NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)C1CCCC1,7.7,1
CHEMBL328381,CC(C)C[C@@H](C(=O)N1CCOCC1)[C@H](CN1C(=O)c2ccccc2C1=O)C(=O)NO,7.7,1
CHEMBL144313,O=C(NO)[C@H]1C[C@H](N2CCCC2)CN1S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,7.7,1
CHEMBL3979213,Cc1cc(Cl)ccc1COc1ccc(S(=O)(=O)N2CCC[C@@](C)(O)[C@@H]2C(=O)NO)cc1,7.7,1
CHEMBL3921667,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3)cc2)[C@H]1C(=O)NO,7.7,1
CHEMBL176602,CC(C)C[C@H](C(=O)NO)N(Cc1ccccc1)[P@](C)(=O)c1ccccc1,7.69,1
CHEMBL20154,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)(C)C,7.68,1
CHEMBL135886,CC(C)C[C@@H](C(=O)N[C@@H](CCC/N=C(/N)NS(C)(=O)=O)C(=O)Nc1nccs1)[C@H](C(C)C)N(O)C=O,7.68,1
CHEMBL27408,COc1ccc(C(C(=O)NC(C)(C)C)N2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccc([N+](=O)[O-])cc2)cc1,7.68,2
CHEMBL320798,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1C(=O)OC)C(=O)NO,7.68,1
CHEMBL343855,CN1CC(=O)N([C@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(Oc4ccccc4)cc3)C2)C1=O,7.68,1
CHEMBL381554,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CCO)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.68,1
CHEMBL204100,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CN)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.68,1
CHEMBL330857,CC(C)C(C(=O)NO)N(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.68,1
CHEMBL346624,CCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,7.66,1
CHEMBL90978,O=C(NO)C1CN(C(=O)c2ccccc2)CCCN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,7.66,2
CHEMBL7756,COc1ccc(S(=O)(=O)N2CCN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1,7.66,1
CHEMBL140720,CCCc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.66,1
CHEMBL40589,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)c1nc2ccccc2[nH]1,7.66,1
CHEMBL159141,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3nc2C1=O)C(=O)O,7.66,1
CHEMBL333586,CCOCCCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,7.66,2
CHEMBL198055,O=C(CCC(=O)c1ccc(Oc2ccccc2)cc1)NO,7.66,1
CHEMBL196460,O=C(CCS(=O)(=O)c1ccc(Oc2ccccc2)cc1)NO,7.66,1
CHEMBL198543,O=C(CNC(=O)c1ccc(Oc2ccccc2)cc1)NO,7.66,1
CHEMBL7390,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1,7.65,1
CHEMBL437017,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)CC2C(=O)NO)cc1,7.65,1
CHEMBL298747,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)C[C@@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,7.64,1
CHEMBL49107,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,7.64,1
CHEMBL140575,COc1ccc(S(=O)(=O)N2CCCCC2C(=O)NO)cc1,7.64,1
CHEMBL128375,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)[C@@H](S)CC(N)=O,7.64,1
CHEMBL346442,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C1,7.62,1
CHEMBL80272,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(OCC(=O)NO)cccc2C(=O)NO)cc1,7.62,1
CHEMBL334403,CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1nccs1)[C@H](C)CC/N=C(/N)N[N+](=O)[O-])N(O)C=O,7.62,1
CHEMBL287632,CC(C)CC(C(=O)NC(C)(C)C)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,7.62,2
CHEMBL95708,CCOc1ccc(C(=O)N2CC(C(=O)NO)N(S(=O)(=O)c3ccc(OC)cc3)Cc3ccccc32)cc1,7.62,1
CHEMBL115727,COc1ccc(S(=O)(=O)N2CC(C)(C)CN(S(=O)(=O)c3ccc(OC)cc3)C2C(=O)NO)cc1,7.62,2
CHEMBL332134,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1,7.62,1
CHEMBL434187,CC#CCOc1ccc(S(=O)(=O)N2CCSC3(CCCC3)C2C(=O)NO)cc1,7.62,2
CHEMBL304281,CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.62,1
CHEMBL310688,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,7.6,1
CHEMBL282581,CC(C)(C)NC(=O)C(c1ccccc1)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,7.6,2
CHEMBL115211,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSCc1ccccc1)C(=O)NO,7.6,1
CHEMBL126122,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C=O,7.6,3
CHEMBL127161,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)[C@@H](S)CC(=O)O,7.6,1
CHEMBL123627,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2C(=O)NO)cc1,7.6,1
CHEMBL332120,COc1ccc(S(=O)(=O)N(Cc2ccc([N+](=O)[O-])cc2)C(C)C(=O)NO)cc1,7.6,1
CHEMBL122719,O=C(CN(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NO,7.6,1
CHEMBL5175662,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,7.6,1
CHEMBL123041,CC(C(=O)NO)N(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.59,1
CHEMBL295798,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,7.585,2
CHEMBL357728,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,7.58,1
CHEMBL149977,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,7.58,1
CHEMBL59023,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCCOc1ccccc1)CC(=O)NO,7.58,1
CHEMBL95305,COc1cc(Oc2ccc(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)cc2)cc(OC)c1OC,7.58,1
CHEMBL301221,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1cn[nH]c1,7.58,1
CHEMBL56821,NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@H](CS)NC(=O)c1cn[nH]c1,7.58,1
CHEMBL337512,CC(C)C[C@@H](C(=O)N[C@@H](CCC/N=C(/N)N[N+](=O)[O-])C(=O)Nc1nccs1)[C@H](Cc1ccccc1)N(O)C=O,7.58,1
CHEMBL315898,CC(C)CC(CC(=O)NO)C(=O)NC1CCCCCCCCCCNC1=O,7.58,1
CHEMBL437499,CC(C)(C)OC(=O)NCC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.58,1
CHEMBL130164,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)[C@@H](S)CC(=O)NCC(=O)O,7.57,1
CHEMBL99103,CNC(=O)[C@@H]1Cc2ccc(cc2)OCCCC[C@H](C(=O)NO)[C@@H](CCCc2cccc3ccccc23)C(=O)N1,7.55,2
CHEMBL293774,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc([N+](=O)[O-])cc2)cc1,7.55,1
CHEMBL427616,COc1ccc(S(=O)(=O)N2CC[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,7.54,2
CHEMBL296874,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)c1nc2ccccc2[nH]1,7.54,1
CHEMBL351968,CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,7.54,1
CHEMBL338231,CCOC(OCC)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,7.54,1
CHEMBL206298,CCCCC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.54,1
CHEMBL96654,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,7.52,2
CHEMBL29897,COc1ccc(CN2C(=O)[C@H](CS)NC(=O)[C@@H]2CC2CCCCC2)cc1,7.52,2
CHEMBL98233,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@@H](CCN1C(=O)c2cccc3cccc(c23)C1=O)P(=O)(O)O,7.52,1
CHEMBL103957,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1S)CC(C)C,7.52,1
CHEMBL318455,CC(C)N(C[C@H](C(=O)NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)S(C)(=O)=O,7.52,1
CHEMBL329287,CCCN(C[C@H](C(=O)NO)[C@@H](CC1CCCC1)C(=O)N1CCCCC1)S(C)(=O)=O,7.52,1
CHEMBL124100,CCCCCCNC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1,7.52,1
CHEMBL200274,CC(C)CC(C(=O)N[C@H]1CCCCCCCCCCNC1=O)[C@H](O)C(=O)NO,7.52,1
CHEMBL441084,O=C(CN(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NO,7.52,1
CHEMBL508335,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)CC(C)C,7.52,1
CHEMBL323371,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,7.51,1
CHEMBL324205,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1ccc([N+](=O)[O-])cc1)C(=O)NO,7.51,1
CHEMBL126044,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3sc(N)nc3C)CC2C(=O)NO)cc1,7.51,1
CHEMBL251253,CC(N)P(=O)(O)CC(CCCc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,7.51,1
CHEMBL2115216,CC(C)CC(CC(=O)NO)C(=O)N[C@H]1CCCCNCCCCCNC1=O,7.505,2
CHEMBL150027,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,7.5,1
CHEMBL132443,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)[C@@H](S)CC(=O)NCC(N)=O,7.5,1
CHEMBL96419,CC#CCOc1ccc(S(=O)(=O)N(C)CCC(=O)NO)cc1,7.48,1
CHEMBL147629,CCCN([C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1)S(C)(=O)=O,7.48,1
CHEMBL205998,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CCN(CC)CC)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.48,1
CHEMBL1766899,COc1cnn(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3)s2)c1,7.48,1
CHEMBL85030,COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@@H](C(=O)NO)C(C)C)cc1,7.48,1
CHEMBL336425,CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@@H](CCC/N=C(/N)N[N+](=O)[O-])C(=O)Nc1nccs1)N(O)C=O,7.47,1
CHEMBL59423,NC(=O)[C@H](Cc1cccs1)NC(=O)[C@H](CS)NC(=O)c1ccc2[nH]nnc2c1,7.47,1
CHEMBL326148,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@H](CSC/C(=N/O)c1ccc(Cl)cc1)C(=O)NO,7.47,1
CHEMBL132452,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](CC(C)C)[C@H](S)CC(=O)OCc1ccccc1,7.47,1
CHEMBL97898,COCC(=O)N1CC(C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)Cc2ccccc21,7.47,1
CHEMBL69323,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3ccccc3n2)[C@H]1CC1CCCCC1,7.46,1
CHEMBL35602,C=CC[C@@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,7.46,1
CHEMBL97788,O=C(NO)C1CN(C(=O)c2cccs2)c2ccccc2CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,7.46,1
CHEMBL99745,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCN3CCCCC3)cc2)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.46,1
CHEMBL206739,CC#CCOc1ccc(S(=O)(=O)N2C[C@H](CC(N)=O)SC(C)(C)[C@@H]2C(=O)NO)cc1,7.46,1
CHEMBL202806,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCCO)cc2)[C@H]1C(=O)NO,7.46,1
CHEMBL284422,CCCCCCCC(C(=O)NC(C)(C)C)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,7.44,2
CHEMBL407443,COc1ccc(S(=O)(=O)N(CC(=O)NCc2cc(OC)cc(OC)c2)C(CCSCc2ccccc2)C(=O)NO)cc1,7.44,1
CHEMBL161838,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccc(OC)cc3cc2C1=O)C(=O)O,7.44,1
CHEMBL436623,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3cccc(OC)c3cc2C1=O)C(=O)O,7.44,1
CHEMBL286295,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)C1(C(=O)NO)CCCC1,7.43,1
CHEMBL25788,CC(C)(C)NC(=O)C(C1CC1)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,7.43,2
CHEMBL251687,CC(C)(C)NC(=O)C(Cc1ccccc1)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,7.43,2
CHEMBL162072,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)N(C)Cc1ccccc1,7.43,1
CHEMBL122831,CC(C(=O)NO)N(Cc1ccccc1Cl)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.43,1
CHEMBL514138,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,7.42,22
CHEMBL135590,CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)[C@H](C)CC/N=C(/N)N[N+](=O)[O-])[C@H](C)N(O)C=O,7.42,1
CHEMBL350140,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@H](CCn1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O)C(=O)O,7.42,1
CHEMBL440355,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCC)C[C@@H]2C(=O)NO)cc1,7.41,1
CHEMBL288670,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cnc3c2c(C)nn3C)cc1,7.41,1
CHEMBL105311,COc1ccc(S(=O)(=O)N(CC(=O)NC(c2ccccn2)c2ccccn2)C(CCSCc2ccccc2)C(=O)NO)cc1,7.41,1
CHEMBL450327,COc1ccc(S(=O)(=O)N(Cc2ccccc2[N+](=O)[O-])C(C)C(=O)NO)cc1,7.41,1
CHEMBL78369,O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccccc3)cc2)CCN(Cc2ccccc2)CC1,7.4,1
CHEMBL311436,O=C(NO)C1(S(=O)(=O)c2ccc(-c3ccco3)cc2)CCN(Cc2ccccc2)CC1,7.4,1
CHEMBL48226,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)C(CC(=O)NO)c1ccccc1,7.4,1
CHEMBL298846,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)Nc1ccccc1,7.4,1
CHEMBL291714,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)C(F)(F)F,7.4,1
CHEMBL109706,C=CC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CC,7.4,1
CHEMBL42311,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)c1nc2cc(Cl)c(Cl)cc2[nH]1,7.4,1
CHEMBL92608,CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)CC(C)C,7.4,1
CHEMBL3359656,CC#CCOc1ccc(Oc2ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc2)cc1,7.4,1
CHEMBL147489,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,7.39,1
CHEMBL29801,CCc1ccc(C(C(=O)NC(C)(C)C)N2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccc([N+](=O)[O-])cc2)cc1,7.39,2
CHEMBL348826,CC(C)C[C@H](N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NCc1cccc(F)c1,7.39,1
CHEMBL4788683,O=C(Nc1ccc([N+](=O)[O-])cc1)C(c1ccc([N+](=O)[O-])cc1)N(C(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,7.39,1
CHEMBL344828,COCCOc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.38,1
CHEMBL424251,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@H](CSc1cccs1)C(=O)NO,7.38,1
CHEMBL344545,COc1ccc(S(=O)(=O)N2C[C@@H](N3CCCS3(=O)=O)C[C@@H]2C(=O)NO)cc1,7.38,1
CHEMBL206155,CC(C)(C)OC(=O)NCCCC#CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)NO)cc1,7.38,1
CHEMBL125598,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,7.37,1
CHEMBL311336,COc1ccc(S(=O)(=O)N(Cc2ccccc2)C(C(=O)NO)C(C)C)cc1,7.37,1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,7.365,2
CHEMBL545716,CC(C)CC(C(=O)NC1CCCCNCCCCCNC1=O)[C@@H](S)CC(=O)OC(C)C.Cl,7.36,1
CHEMBL161572,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)N[C@H](CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O)C(=O)NCCN1CCOCC1,7.36,1
CHEMBL131291,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)[C@H](CC(=O)OC)SC(C)=O,7.36,1
CHEMBL75154,CC1(C)NC(=O)N(CC(CS(=O)(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)N(O)C=O)C1=O,7.36,1
CHEMBL331342,COc1ccc(S(=O)(=O)N(Cc2ccccc2)C(CC(C)C)C(=O)NO)cc1,7.36,1
CHEMBL327621,COc1ccc(S(=O)(=O)N2CCCN(C(=O)c3ccccc3)CC2C(=O)NO)cc1,7.35,1
CHEMBL24573,CNC(=O)[C@H](NC(=O)C(CCC(F)(F)F)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,7.35,1
CHEMBL254401,CNC(=O)[C@@H](NC(=O)C(CCC(F)(F)F)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,7.35,1
CHEMBL4584813,COc1ccc(-c2ccc(S(=O)(=O)N(CCNC(=O)CCCNC(=O)c3cccc(C(=O)NCCCC(=O)NCCN([C@H](CCN4C(=O)c5ccccc5C4=O)C(=O)NO)S(=O)(=O)c4ccc(-c5ccc(OC)cc5)cc4)c3)[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1,7.35,1
CHEMBL16505,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@@H](O)CS)C(C)(C)C,7.34,1
CHEMBL34808,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cnc3c(OC)cccc23)cc1,7.34,2
CHEMBL306674,O=C1N[C@@H](CS)C(=O)N(CC2CCCCC2)[C@H]1CC1CCCCC1,7.33,2
CHEMBL30134,COc1ccc(CN2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccc([N+](=O)[O-])cc2)cc1,7.33,1
CHEMBL125553,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C=O,7.33,1
