molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL4746782,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1[nH]c(-c2ccc(-c3cccnc3)cc2)nc1C#N,8.77,1
CHEMBL4642023,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCC(N(C)C)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.74,1
CHEMBL4753452,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc(Cl)ccc2OC)[nH]1,8.74,1
CHEMBL4763061,Cl.O=C(NO)c1cnc(N2CCC3(CCN(Cc4c[nH]c5ccccc45)C3)CC2)nc1,8.74,1
CHEMBL5185310,Cc1[nH]c2ccccc2c1C1=CCC(NCc2ccc(OCC(=O)NO)cc2F)CC1,8.72,1
CHEMBL3593247,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.71,4
CHEMBL5274330,O=C(CCCCCC(=O)N(Cc1ccc(Br)s1)c1ccc(OCCN2CCOCC2)cc1)NO,8.71,2
CHEMBL3891420,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)nc1,8.7,1
CHEMBL4638264,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CCC12CCN(CC)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.7,1
CHEMBL4792257,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc(C)ccc2OC)[nH]1,8.7,1
CHEMBL4861271,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(N4CCCC4)nc3cc2OC)[nH]1,8.7,1
CHEMBL5220616,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(N4CCCC4)ccc3c2)[nH]1,8.7,1
CHEMBL5218767,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccn(CC)c(=O)c3cc2OC)o1,8.7,1
CHEMBL5853881,COc1ccc2c(c1)C(=O)N(CCCCCC(=O)NO)c1ccccc1S2(=O)=O,8.7,1
CHEMBL1771484,C#CCOc1ccc(/C=N/NC(=O)CCCCCCC(=O)NO)cc1,8.68,1
CHEMBL3759982,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,8.68,1
CHEMBL4536105,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,8.68,2
CHEMBL4761973,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1[nH]c(-c2ccc3nn(C)cc3c2)nc1C#N,8.68,1
CHEMBL5219359,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(-c4ncco4)ccc3c2)[nH]1,8.68,1
CHEMBL4873493,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3cccnc3cc2OC)o1,8.66,1
CHEMBL5187023,O=C(CCCCc1nnc(-c2cc3c([nH]c4ccccc43)c(-c3ccc(C(F)(F)F)cc3)n2)o1)NO,8.66,1
CHEMBL5219634,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(OC)ccc3c2)[nH]1,8.66,1
CHEMBL5220254,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2CC)[nH]1,8.66,1
CHEMBL5220715,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3cccnc3nc2OC)o1,8.66,1
CHEMBL2048750,COc1ccc(S(=O)(=O)n2ccc3cc(/C=C/C(=O)NO)ccc32)cc1OC,8.64,1
CHEMBL5219006,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(CC)ccc3c2)[nH]1,8.64,1
CHEMBL5219039,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccncc3nc2OC)[nH]1,8.64,1
CHEMBL6173091,O=C(CCCCCC(=O)N[C@@H]1C[C@H]1c1ccccc1)NO,8.64,1
CHEMBL5220454,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccc(=O)n(C)c3cc2OC)o1,8.62,1
CHEMBL5314582,CC(C)[C@H](N)C(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C(=O)NC(C)(C)C(=O)N[C@@H](C(C)C)C(=O)O1.O=S(=O)(O)c1ccccc1,8.62,1
CHEMBL4441774,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C(\F)CCS)OC1=O,8.61,1
CHEMBL484073,O=C(/C=C/c1ccc2cccnc2c1)NCCCCCC(=O)NO,8.6,1
CHEMBL5219590,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3n(C)c2=O)[nH]1,8.6,1
CHEMBL5219739,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc(-c3cccnc3)cc2)[nH]1,8.6,1
CHEMBL5274004,CN(CCc1ccccc1)S(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,8.6,2
CHEMBL5275259,COc1ccc(-c2nc(C(=O)NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1,8.59,1
CHEMBL3827894,CN(Cc1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.58,1
CHEMBL3827517,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccncc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.55,1
CHEMBL5271471,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)o1,8.55,1
CHEMBL3827814,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.54,1
CHEMBL4742026,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cn(C)c3ccccc23)[nH]1,8.54,1
CHEMBL5619281,CCCC(CCC)C(=O)N[C@@H](Cc1ccccc1)C(=O)NO,8.54,1
CHEMBL484489,O=C(/C=C/c1ccc(Cl)cc1F)NCCCCCC(=O)NO,8.52,1
CHEMBL6141853,O=C(CCCCCCn1c2cc3c(cc2c2ncc4ccccc4c21)OCO3)NO,8.52,1
CHEMBL490018,CC(/C=C/c1ccccc1)=C\C(=O)NCCCCCC(=O)NO,8.51,1
CHEMBL3317816,CC(C)(C)OC(=O)NCC[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.51,1
CHEMBL5185297,O=C(COc1ccc(CNCCc2c[nH]c3ccccc23)c(F)c1)NO,8.51,1
CHEMBL5218535,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3ncccc3c2)[nH]1,8.51,1
CHEMBL5218926,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc(-c3ccncc3)cc2)[nH]1,8.51,1
CHEMBL5269123,COc1ccc(/C=N/NC(=O)CCCCCCCC(=O)NO)cc1,8.51,1
CHEMBL5415232,Nc1nn(-c2ccccc2)nc1C(=O)NCc1ccc(C(=O)NO)cc1,8.51,1
CHEMBL4862556,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3cccnc3cc2OC)o1,8.49,2
CHEMBL4846560,Nc1nc2cc(-c3nn(CCCCCCC(=O)NO)c4ncnc(N)c34)ccc2o1,8.49,1
CHEMBL5219490,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccncc3nc2OC)o1,8.49,1
CHEMBL3759186,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCCCC(=O)NO,8.48,1
CHEMBL5219969,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nn(C)cc3c2)[nH]1,8.48,1
CHEMBL3593407,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)NC1=O,8.47,1
CHEMBL4462577,COc1ccc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cn1,8.47,2
CHEMBL4870348,CNC(=O)CCCCCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,8.47,1
CHEMBL4799886,COc1ccc(F)c(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.46,1
CHEMBL4517151,Cc1ccc(CN2CCC(c3noc(CN(C)c4ncc(C(=O)NO)cn4)n3)CC2)cc1,8.44,1
CHEMBL4638330,CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CC12CN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.44,1
CHEMBL4637745,CCC(=O)CCCCC[C@H](NC(=O)C1CCC2(CC1)CN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.44,1
CHEMBL4786350,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3ccc(Cl)cc3)ccc12)NO,8.44,2
CHEMBL4859950,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3c(c2)C2CCC3C2)[nH]1,8.43,1
CHEMBL2022825,O=C(N[C@@H](CCCCCCSSc1ccccn1)C(=O)Nc1nc(-c2ccccc2)cs1)OCc1ccccc1,8.41,1
CHEMBL3828518,COc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc1,8.41,1
CHEMBL4061025,C/C=C1\NC(=O)[C@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CS)OC(=O)[C@H](C(C)C)NC1=O,8.41,1
CHEMBL4639206,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(Cc1cccnc1)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.41,1
CHEMBL4790137,COc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.41,1
CHEMBL216641,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NCCc3c(-c4ccccc4)[nH]c4ccccc34)c2c1,8.4,1
CHEMBL1801250,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,8.4,1
CHEMBL2048746,O=C(/C=C/c1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1)NO,8.4,1
CHEMBL4785064,Nc1ccc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,8.4,1
CHEMBL4792980,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3cccc(Cl)c3)ccc12)NO,8.4,1
CHEMBL6003322,COc1ccc2c(c1)C(=O)N(CCCCCC(=O)NO)c1ccccc1S2,8.4,1
CHEMBL5796974,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,8.4,3
CHEMBL6133873,O=C(CCCCCONC(=O)c1nc(-c2ccc(N3CCCC3)cc2)cs1)NO,8.4,1
CHEMBL4744689,Nc1ncc(-c2nc(N3CCOCC3)c3ccn(CCCCCCC(=O)NO)c3n2)cn1,8.39,1
CHEMBL5219422,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc(-c3cnccn3)cc2)[nH]1,8.39,1
CHEMBL5557446,CNCCNCc1cccc(-c2nc(Nc3cccc(OCCCCCCC(=O)NO)c3)c(C)c(-c3ccnc4[nH]ccc34)n2)c1,8.39,2
CHEMBL4745088,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cnc3ccccc3c2)[nH]1,8.38,3
CHEMBL4776328,CCOc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.38,1
CHEMBL4788954,COc1ccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)cc1,8.38,3
CHEMBL5220720,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(-n4cccn4)ccc3c2)[nH]1,8.38,1
CHEMBL3593409,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.36,1
CHEMBL3593411,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(c2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,8.36,1
CHEMBL4786031,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3ccccc3F)ccc12)NO,8.36,1
CHEMBL4639966,O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCCCC2)cc1,8.35,2
CHEMBL4648704,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,8.35,1
CHEMBL4793650,COc1ccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)cc1OC,8.34,1
CHEMBL4646915,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,8.33,1
CHEMBL5435925,COc1ccc(-c2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccn2)cc1,8.33,1
CHEMBL6163227,Cc1cc2c(cc1C#N)c(-c1cccc(N)c1C)cn2CCCCCCC(=O)NO,8.33,1
CHEMBL4788942,COc1cc(OC)cc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,8.32,1
CHEMBL3356924,Cc1cccc(NC(=O)[C@H](CCCCCS)NC(=O)[C@H]2CCC(=O)N2C)c1,8.3,1
CHEMBL3759059,COc1ccc(Br)c(/C=N/NC(=O)CCCCCC(=O)NO)c1,8.3,1
CHEMBL3622533,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,8.3,9
CHEMBL585939,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,8.3,1
CHEMBL4785376,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1[nH]c(-c2ccc(F)cc2)nc1C(N)=O,8.3,2
CHEMBL4794998,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,8.3,1
CHEMBL4782066,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3cccc(C(F)(F)F)c3)ccc12)NO,8.3,1
CHEMBL4867665,CCCC[C@H](NC(=O)[C@H](CN)c1c(C)[nH]c2ccc(O)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.3,1
CHEMBL4848938,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2c(c1)CC(=O)N2CCN1CCOCC1,8.3,1
CHEMBL4856764,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2c(c1)CC(=O)N2CCCN1CCOCC1,8.3,1
CHEMBL4856052,CN(C)CCNc1ccc2cc(C(=O)Nc3cc(-c4cccs4)ccc3N)ncc2c1,8.3,1
CHEMBL5219338,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2ccc(-c3ccccc3)[nH]c2=O)[nH]1,8.3,1
CHEMBL5278968,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ccc(C(=O)NO)cc4)cc3n2)cn1,8.3,1
CHEMBL5435505,CN1c2ccc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)cc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,8.3,2
CHEMBL6164091,O=C(CCCCCCCn1c2cc3c(cc2c2[nH]c(=O)c4ccccc4c21)OCO3)NO,8.3,1
CHEMBL344227,O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,8.3,1
CHEMBL4638976,CCC(=O)CCCCC[C@H](NC(=O)CC1CC2(C1)CN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.29,1
CHEMBL5093798,Cl.Cn1cc(CN2CC3(CCN(c4ncc(C(=O)NO)cn4)C3)C2)c2ccc(C#N)cc21,8.29,1
CHEMBL5220408,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2F)o1,8.29,1
CHEMBL3329991,Cc1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,8.29,1
CHEMBL2022829,O=C(N[C@@H](CCCCCCSSc1ccccn1)C(=O)OCC1c2ccccc2-c2ccccc21)OCc1ccccc1,8.28,1
CHEMBL3952742,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=S)Nc3ccccc3)CC2)nc1,8.28,1
CHEMBL4644118,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1C[C@]12CCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,8.28,1
