molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL3958969,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,10.28,1
CHEMBL4090287,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,10.27,1
CHEMBL4069240,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,10.24,1
CHEMBL4078492,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,10.23,1
CHEMBL330028,CC(C)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,10.21,1
CHEMBL4086342,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3F)c2c(=O)[nH]1,10.21,1
CHEMBL4068241,Cc1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,10.19,1
CHEMBL2425938,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCCOc2cccnc2F)nn1)S(=O)(=O)c1ccc(OCCF)cc1,10.15,1
CHEMBL2425936,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,10.15,1
CHEMBL3978380,O=C(NCc1cccc(-c2ccc(CS(=O)(=O)Cc3n[nH]c(=O)[nH]3)cc2)c1)c1nc2ccccc2c(=O)[nH]1,10.15,1
CHEMBL4584968,O=C(NO)[C@@H]1C[C@H](O)CN1C(=O)c1ccc(C#Cc2ccc(OCCCCCF)cc2)cc1,10.15,1
CHEMBL4064516,Cc1csc2nc(C(=O)NCc3cccc(OCCSc4nc[nH]n4)c3)[nH]c(=O)c12,10.13,1
CHEMBL3965628,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,10.11,2
CHEMBL250758,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc5ccc(F)cc5[nH]4)cc3)nc2)C(=O)N1,10.1,1
CHEMBL3337890,COCc1ccc(COCc2csc3nc(C(=O)NCc4cccc(OC)c4)[nH]c(=O)c23)cc1,10.1,1
CHEMBL250570,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc(-c5cccc(F)c5)co4)cc3)nc2)C(=O)N1,10.05,1
CHEMBL2064542,C#CCOCCOCCOCCOCCOc1ccc(CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1,10.05,1
CHEMBL2425950,COc1ccc(S(=O)(=O)N(CCn2cc(CNS(=O)(=O)c3ccc(F)cc3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,10.05,1
CHEMBL4084468,CC(C)c1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,10.04,1
CHEMBL4095557,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccc(F)cc3)c2c(=O)[nH]1,10.03,1
CHEMBL440178,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCc3ccccc3)C[C@@H]2C(=O)NO)cc1,10.0,1
CHEMBL248941,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc5ccc(Cl)cc5[nH]4)cc3)nc2)C(=O)N1,10.0,1
CHEMBL516206,CNC(=O)[C@H](Cc1ccc(NC(=N)N)cc1)NC(=O)[C@H](CC(C)C)[C@H](CCCc1ccccc1)C(=O)NO,10.0,1
CHEMBL1801430,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,10.0,1
CHEMBL1801429,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1,10.0,1
CHEMBL1801417,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,10.0,1
CHEMBL1801049,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,10.0,1
CHEMBL1801044,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,10.0,1
CHEMBL1910471,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C#N)c3)cc2)cc1)C(=O)O,10.0,1
CHEMBL1910473,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccc(C#N)cc3)cc2)cc1)C(=O)O,10.0,1
CHEMBL198778,O=C(CNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)NO,10.0,1
CHEMBL2425939,CC(C)[C@H](C(=O)NO)N(CCn1cc(CNS(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)cc1,10.0,1
CHEMBL2425933,Cc1ccc(S(=O)(=O)N(CCn2cc(COCCOCCOCCOCCOCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,10.0,1
CHEMBL4074089,COc1ccc(-c2csc3nc(C(=O)NCc4cccc(OCCOc5nc[nH]n5)c4)[nH]c(=O)c23)cc1,10.0,1
CHEMBL398934,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc5ccccc5[nH]4)cc3)nc2)C(=O)N1,9.96,1
CHEMBL250972,N#Cc1cccc(-c2coc(-c3ccc(Oc4ccc(N5CCCC56C(=O)NC(=O)NC6=O)cn4)cc3)n2)c1,9.96,1
CHEMBL3955430,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,9.96,1
CHEMBL471537,CC(C)[C@H](C(=O)NO)N(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,9.92,1
CHEMBL3959990,COc1cccc(CNC(=O)c2nc3scc(-c4cccc(Cl)c4)c3c(=O)[nH]2)c1,9.92,1
CHEMBL3337888,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(F)cc4)c3c(=O)[nH]2)c1,9.89,1
CHEMBL4104248,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,9.85,1
CHEMBL1801046,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.82,1
CHEMBL3359089,COc1cccc(CNC(=O)c2nc3ccc(F)c(OCCc4ccc(F)cc4)c3c(=O)[nH]2)c1,9.82,1
CHEMBL250363,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc(-c5ccccc5F)co4)cc3)nc2)C(=O)N1,9.8,1
CHEMBL3359085,COc1cccc(CNC(=O)c2nc3cccc(CC(=O)Nc4ccccc4)c3c(=O)[nH]2)c1,9.8,1
CHEMBL3971135,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)O,9.77,1
CHEMBL3337887,COc1cccc(CNC(=O)c2nc3scc(COCc4ccccc4)c3c(=O)[nH]2)c1,9.72,1
CHEMBL3617407,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1,9.72,1
CHEMBL3907881,O=C1NC(=O)C(CC(=O)N2CCN(c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)CC2)N1,9.72,1
CHEMBL150655,COc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1,9.7,1
CHEMBL346442,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C1,9.7,1
CHEMBL91434,CC(N)(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,9.7,1
CHEMBL342172,COc1ccc(S(=O)(=O)N2CCOCCSC(C)(C)[C@@H]2C(=O)NO)cc1,9.7,1
CHEMBL1771214,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,9.7,1
CHEMBL1770707,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,9.7,1
CHEMBL1770709,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,9.7,1
CHEMBL1801397,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,9.7,1
CHEMBL1801396,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,9.7,1
CHEMBL1801393,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2cccnc2)CC1,9.7,1
CHEMBL1801428,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1,9.7,1
CHEMBL1801424,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,9.7,1
CHEMBL1801421,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,9.7,1
CHEMBL1801414,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,9.7,1
CHEMBL1916054,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=C(CN2CCOCC2)CN1O,9.7,1
CHEMBL4083954,O=C(NCc1cccc(OCCSc2nc[nH]n2)c1)c1nc2ccccc2c(=O)[nH]1,9.7,1
CHEMBL3926071,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,9.64,1
CHEMBL3337894,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C(=O)O)cc4)c3c(=O)[nH]2)c1,9.64,2
CHEMBL3960062,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)O)c1)c1nc2ccccc2c(=O)[nH]1,9.62,1
CHEMBL1801413,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,9.6,1
CHEMBL1801412,CCOc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,9.6,1
CHEMBL1801054,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1,9.6,1
CHEMBL1801050,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)CCOCC1,9.6,1
CHEMBL3617405,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(=O)Cc3ccccc3)C(=O)NO)cc2)cc1,9.6,1
CHEMBL3917494,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C(N)=O,9.59,1
CHEMBL4079974,COc1ccccc1-c1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12,9.54,1
CHEMBL4102420,Cc1csc2nc(C(=O)NCc3cccc(NC(=O)CCc4nc[nH]n4)c3)[nH]c(=O)c12,9.54,1
CHEMBL150077,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1,9.52,1
CHEMBL149977,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,9.52,1
CHEMBL91124,CC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(NCc1ccccc1)C(=O)NO,9.52,1
CHEMBL342102,CCCCOc1ccc(S(=O)(=O)N2C[C@@H](N3C(=O)CN(C)C3=O)C[C@@H]2C(=O)NO)cc1,9.52,1
CHEMBL344714,CCCOc1ccc(S(=O)(=O)N2C[C@@H](N3C(=O)CN(C)C3=O)C[C@@H]2C(=O)NO)cc1,9.52,1
CHEMBL147005,CCCCOc1ccc(S(=O)(=O)N2C[C@@H](N3C(=O)CN(CCC)C3=O)C[C@@H]2C(=O)NO)cc1,9.52,1
CHEMBL1770157,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,9.52,1
CHEMBL1801422,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCN(C2CC2)CC1,9.52,1
CHEMBL1801057,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1,9.52,1
CHEMBL1801048,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(O)cc3)cc2)CCOCC1,9.52,1
CHEMBL1916834,CCc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,9.52,1
CHEMBL2425944,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCOCCOCCOCCOc2cccnc2F)nn1)S(=O)(=O)c1ccc(OCCF)cc1,9.52,1
CHEMBL2425932,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,9.52,1
CHEMBL3907007,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(C)C,9.52,1
CHEMBL4078433,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccc(C(=O)O)c2)cc1,9.52,1
CHEMBL3359076,COc1cccc(CNC(=O)c2nc3cccc(OCc4ccccc4)c3c(=O)[nH]2)c1,9.51,1
CHEMBL515980,CC(C)[C@H](C(=O)NO)N(CC(=O)O)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,9.48,1
CHEMBL221480,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccnc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.47,1
CHEMBL410029,COc1ccc(CC#Cc2ccc3ncn(Cc4ccc(C(=O)O)cc4)c(=O)c3c2)cc1,9.46,2
CHEMBL1800089,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1,9.46,1
CHEMBL220904,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(F)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.45,2
CHEMBL3927817,O=C(NCc1cccc(N2CCN(C(=O)Cc3cc(=O)[nH][nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,9.44,1
CHEMBL326369,O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOC1,9.43,1
CHEMBL3900916,O=C(NCc1cccc(-c2ccc(CS(=O)(=O)Cc3n[nH]c(=O)[nH]3)cc2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,9.42,1
CHEMBL445140,Cc1ccc(-c2ccc(S(=O)(=O)[C@@H]3CCOC[C@]3(O)C(=O)NO)cc2)cc1,9.41,1
CHEMBL150027,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,9.4,1
CHEMBL151133,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,9.4,1
CHEMBL310688,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,9.4,1
CHEMBL93231,NC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(C(=O)NO)c1ccccc1,9.4,1
CHEMBL436205,CCCCOc1ccc(S(=O)(=O)N2CCCS(=O)(=O)C(C)(C)[C@@H]2C(=O)NO)cc1,9.4,1
CHEMBL105311,COc1ccc(S(=O)(=O)N(CC(=O)NC(c2ccccn2)c2ccccn2)C(CCSCc2ccccc2)C(=O)NO)cc1,9.4,1
CHEMBL300697,O=S(=O)(c1ccc(Sc2ccccc2)cc1)C1CCCC(S)C1,9.4,1
CHEMBL430664,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,9.4,1
CHEMBL96049,COc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccccc3)CC2C(=O)NO)cc1,9.4,1
CHEMBL358061,CCCOc1ccc(S(=O)(=O)N2C[C@@H](N3CCCCC3)C[C@@H]2C(=O)NO)cc1,9.4,1
CHEMBL434505,C=CCN1CC(=O)N([C@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(OCCCC)cc3)C2)C1=O,9.4,1
CHEMBL148081,C=CCN1CC(=O)N([C@H]2C[C@H](C(=O)NO)N(S(=O)(=O)c3ccc(OCCC)cc3)C2)C1=O,9.4,1
CHEMBL344545,COc1ccc(S(=O)(=O)N2C[C@@H](N3CCCS3(=O)=O)C[C@@H]2C(=O)NO)cc1,9.4,1
CHEMBL197587,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)cc12,9.4,1
CHEMBL220522,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccncc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.4,1
CHEMBL374041,CCOCCC1(Oc2ccc(Oc3ccc(C(=O)Nc4cccnc4)cc3)cc2)C(=O)NC(=O)NC1=O,9.4,1
CHEMBL250554,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc5ccc(F)cc5[nH]4)cc3)cc2)C(=O)NC(=O)NC1=O,9.4,1
CHEMBL1082381,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1,9.4,2
CHEMBL1770699,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,9.4,1
CHEMBL1801056,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1,9.4,1
CHEMBL1229868,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,9.4,1
CHEMBL1916050,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,9.4,1
CHEMBL1084510,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCN(C5CC5)CC4)cc3)CC2)cc1,9.38,1
CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.37,8
CHEMBL275053,Cc1cccc(-c2ccc(S(=O)(=O)[C@@H]3CCOC[C@]3(O)C(=O)NO)cc2)c1,9.37,1
CHEMBL221634,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccc(C#N)cc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.36,2
CHEMBL4098001,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccc(Cl)cc3)c2c(=O)[nH]1,9.36,1
CHEMBL253680,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc1,9.35,4
CHEMBL1801045,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CCOCC1,9.35,1
CHEMBL3665976,Cc1noc(-c2cc3cc(-c4nc(C(=O)NCc5ccncc5)[nH]c4C)ccc3[nH]2)n1,9.35,1
CHEMBL222007,COCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(F)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.34,1
CHEMBL248543,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)C(=O)NC(=O)NC1=O,9.31,1
CHEMBL440355,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCC)C[C@@H]2C(=O)NO)cc1,9.3,1
CHEMBL140575,COc1ccc(S(=O)(=O)N2CCCCC2C(=O)NO)cc1,9.3,1
CHEMBL102798,COc1ccc(S(=O)(=O)N(CC(=O)NCc2ccccc2)C(CCSCc2ccccc2)C(=O)NO)cc1,9.3,1
CHEMBL301565,O=S(=O)(CCCS)c1ccc(Oc2ccccc2)cc1,9.3,2
CHEMBL4524116,O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C[C@H]2CC[C@@H](C1)O2,9.3,1
CHEMBL342548,COc1ccc(S(=O)(=O)N2C[C@@H](N(C)S(C)(=O)=O)C[C@@H]2C(=O)NO)cc1,9.3,1
CHEMBL358812,COc1ccc(S(=O)(=O)N2C[C@@H](N3C(=O)CN(C)C3=O)C[C@@H]2C(=O)NO)cc1,9.3,1
CHEMBL148120,CCCN(C(=O)[C@@H](O)CCc1ccccc1)[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1,9.3,1
CHEMBL372878,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(=O)NO,9.3,1
CHEMBL1801423,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1,9.3,1
CHEMBL1801416,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(C)C)cc3)cc2)CC1,9.3,1
CHEMBL2064552,COc1ccc(S(=O)(=O)N(Cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3F)nn2)[C@@H](C(=O)NO)C(C)C)cc1,9.3,1
CHEMBL115283,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCC1,9.28,1
CHEMBL221632,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(C#N)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,9.28,2
CHEMBL3359078,COc1cccc(CNC(=O)c2nc3cccc(OCCCc4ccccc4)c3c(=O)[nH]2)c1,9.28,1
CHEMBL3359075,COc1cccc(CNC(=O)c2nc3cccc(Oc4ccccc4)c3c(=O)[nH]2)c1,9.28,1
CHEMBL367133,CCOCCC1(Oc2ccc(Oc3ccc(-c4cnco4)cc3)cc2)C(=O)NC(=O)C(N)C1=O,9.27,1
CHEMBL374015,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccncc5)no4)cc3)cc2)C(=O)NC(=O)NC1=O,9.27,1
