id,measured,predicted
CHEMBL77946,6.55,5.874733333333345
CHEMBL181208,6.54,6.693674999999982
CHEMBL150342,6.53,6.981891666666647
CHEMBL301600,6.53,6.834987500000014
CHEMBL2092878,6.52,6.877002500000009
CHEMBL291994,6.52,5.755567499999992
CHEMBL45010,6.52,5.661101666666647
CHEMBL313168,6.51,6.879391666666656
CHEMBL147107,6.51,6.5986749999999805
CHEMBL187092,6.51,6.578247083333358
CHEMBL80248,6.5,6.4410141666666645
CHEMBL69194,6.5,6.4243696428571475
CHEMBL228188,6.5,6.62972833333333
CHEMBL80361,6.49,6.693887291666666
CHEMBL126004,6.49,6.938168749999989
CHEMBL151024,6.48,6.849382499999991
CHEMBL94643,6.48,6.033935833333328
CHEMBL116287,6.48,6.674539583333354
CHEMBL432778,6.47,7.044652500000035
CHEMBL372878,6.465,6.560436666666666
CHEMBL92899,6.46,5.882062499999984
CHEMBL100777,6.46,6.274700000000019
CHEMBL338223,6.45,6.4635750000000085
CHEMBL185375,6.45,6.487151874999996
CHEMBL195948,6.45,6.400500000000002
CHEMBL180484,6.44,6.423312500000014
CHEMBL372261,6.425,6.530536874999996
CHEMBL1801048,6.4,5.5972125
CHEMBL2333287,6.4,5.7266372023809256
CHEMBL15964,6.37,6.3012791666666645
CHEMBL323575,6.34,6.649021041666653
CHEMBL292465,6.34,6.83936041666665
CHEMBL320383,6.33,6.402133333333346
CHEMBL316928,6.32,6.496945833333338
CHEMBL114148,6.31,6.094337500000014
CHEMBL147004,6.31,6.52783687499999
CHEMBL62056,6.3,6.8231750000000115
CHEMBL110667,6.3,6.731053124999983
CHEMBL365658,6.3,5.9219608333333476
CHEMBL276119,6.29,6.168550000000015
CHEMBL367420,6.29,6.844535833333344
CHEMBL3142563,6.29,6.3436416666666835
CHEMBL441432,6.28,6.162314166666646
CHEMBL77567,6.28,5.879593750000014
CHEMBL100146,6.28,7.0473124999999905
CHEMBL252514,6.28,6.290286250000007
CHEMBL115223,6.26,5.528175000000016
CHEMBL64390,6.25,5.849656250000007
CHEMBL147005,6.24,6.224824999999992
CHEMBL228187,6.23,6.532783333333341
CHEMBL300875,6.22,6.31831354166667
CHEMBL100280,6.22,6.324350000000007
CHEMBL550148,6.21,5.924860000000017
CHEMBL76847,6.2,5.834437500000015
CHEMBL308305,6.19,6.23267500000002
CHEMBL78826,6.19,6.5701125000000244
CHEMBL452083,6.19,7.922483750000009
CHEMBL102698,6.18,6.643387499999989
CHEMBL76878,6.17,6.478087499999992
CHEMBL423572,6.16,6.054074999999991
CHEMBL190563,6.16,6.311655148809519
CHEMBL148331,6.14,7.057270535714289
CHEMBL116219,6.13,6.067941666666695
CHEMBL101121,6.12,6.450220833333353
CHEMBL77995,6.11,5.939445416666676
CHEMBL192773,6.11,6.276001874999992
CHEMBL1801417,6.11,5.736549999999998
CHEMBL39566,6.08,5.4622287499999915
CHEMBL97790,6.08,6.374090624999996
CHEMBL187245,6.07,6.2203691666666785
CHEMBL317624,6.06,6.000284166666665
CHEMBL116348,6.05,6.056175208333346
CHEMBL16099,6.05,7.390083333333347
CHEMBL4072836,6.05,5.148150000000012
CHEMBL33980,6.04,6.914262500000014
CHEMBL344999,6.04,6.180461874999985
CHEMBL197632,6.04,6.47991833333333
CHEMBL60183,6.02,5.892437500000009
CHEMBL35989,6.02,5.873185714285727
CHEMBL499159,6.02,5.540650000000004
CHEMBL74954,6.01,5.879593750000014
CHEMBL3648907,6.01,5.618362500000018
CHEMBL124265,6.0,6.536768750000004
CHEMBL125281,6.0,7.058599999999996
CHEMBL1801422,6.0,5.516887499999996
CHEMBL287871,5.995,5.973887500000001
CHEMBL510694,5.99,6.043248958333335
CHEMBL71309,5.98,6.579412500000011
CHEMBL509346,5.97,5.988158333333335
CHEMBL308333,5.96,6.7870625000000055
CHEMBL92927,5.94,6.286454166666669
CHEMBL3085156,5.94,6.353950000000001
CHEMBL19371,5.91,5.702835714285729
CHEMBL174037,5.89,6.248030416666679
CHEMBL16487,5.89,6.621076785714287
CHEMBL512237,5.89,5.714199999999997
CHEMBL3617403,5.89,5.879170833333316
CHEMBL375319,5.88,6.3111958333333495
CHEMBL46787,5.87,6.322816250000001
CHEMBL310684,5.86,5.750987499999991
CHEMBL253680,5.86,5.460150000000015
CHEMBL83368,5.85,5.481399999999999
CHEMBL82169,5.85,5.460150000000015
CHEMBL262397,5.84,6.295837499999981
CHEMBL326221,5.82,5.8034970833333315
CHEMBL44383,5.82,5.334455000000014
CHEMBL1766901,5.82,5.704566666666685
CHEMBL279482,5.81,5.781035714285725
CHEMBL283026,5.8,5.7829508333333255
CHEMBL186743,5.8,5.997244166666665
CHEMBL248737,5.77,5.958061458333329
CHEMBL5172839,5.75,5.8688125000000095
CHEMBL65439,5.72,6.97425833333334
CHEMBL321556,5.72,6.19001041666667
CHEMBL10454,5.705,5.398583333333345
CHEMBL509270,5.69,5.921008333333337
CHEMBL3142562,5.65,6.394387500000006
CHEMBL334107,5.63,6.471162499999989
CHEMBL3643914,5.61,5.6469187500000055
CHEMBL273764,5.6,5.9200750000000095
CHEMBL367675,5.6,6.615759166666669
CHEMBL147494,5.6,5.805987499999984
CHEMBL375418,5.6,5.54648666666668
CHEMBL222714,5.59,5.929601041666669
CHEMBL1801397,5.58,5.520787500000003
CHEMBL232086,5.57,5.523704166666675
CHEMBL184064,5.55,5.318916666666655
CHEMBL412567,5.55,5.714775000000004
CHEMBL306617,5.54,5.628929166666662
CHEMBL47054,5.54,5.578545833333325
CHEMBL296002,5.54,5.428949999999997
CHEMBL83508,5.52,6.300018333333342
CHEMBL5281827,5.51,6.0399500000000215
CHEMBL194627,5.5,6.406012499999996
