id,measured,predicted
CHEMBL1916647,6.1,6.639375000000002
CHEMBL6051539,6.1,6.163749999999997
CHEMBL125138,6.08,7.344679166666671
CHEMBL253694,6.07,6.14334999999999
CHEMBL572302,6.07,6.270590416666661
CHEMBL1083007,6.05,6.392325000000004
CHEMBL5889633,6.05,6.195749999999995
CHEMBL6053977,6.05,6.341387500000008
CHEMBL3828305,6.04,6.685384999999996
CHEMBL5949484,6.04,6.352137499999991
CHEMBL6053142,6.03,6.193915
CHEMBL227553,6.01,6.927229583333338
CHEMBL349798,6.0,7.446941666666657
CHEMBL60674,6.0,6.313300000000003
CHEMBL97034,6.0,6.225395833333328
CHEMBL5750841,5.97,5.818887500000012
CHEMBL382201,5.96,8.357474166666705
CHEMBL252081,5.96,6.9352124999999765
CHEMBL3221864,5.96,6.0015375
CHEMBL3754100,5.96,6.558191666666675
CHEMBL247390,5.92,5.571373333333332
CHEMBL497908,5.9,6.784164166666669
CHEMBL584122,5.89,6.10920000000001
CHEMBL1784339,5.89,6.043362500000021
CHEMBL3622800,5.89,5.101093750000006
CHEMBL3827107,5.89,5.863575000000015
CHEMBL433934,5.88,5.900103571428623
CHEMBL400430,5.88,6.640400000000016
CHEMBL4783080,5.88,6.887399999999976
CHEMBL253230,5.86,6.01307500000003
CHEMBL198389,5.85,5.831324999999985
CHEMBL450479,5.85,7.015298611111109
CHEMBL563896,5.85,5.83350000000001
CHEMBL1784358,5.85,5.971375000000018
CHEMBL2147945,5.85,6.763800000000015
CHEMBL5913647,5.85,6.060447500000006
CHEMBL5870662,5.85,6.206665833333338
CHEMBL5923795,5.85,6.016849999999998
CHEMBL3355724,5.84,5.575373154761903
CHEMBL5973514,5.84,6.177565833333334
CHEMBL495382,5.82,6.184725000000014
CHEMBL1085787,5.8,5.794874999999986
CHEMBL1084298,5.8,5.959412500000002
CHEMBL1916833,5.79,6.630650000000004
CHEMBL1163454,5.78,5.826350000000007
CHEMBL4160618,5.78,5.786642499999988
CHEMBL345306,5.77,5.835887499999983
CHEMBL33915,5.77,7.555633333333349
CHEMBL245916,5.77,5.805116666666671
CHEMBL1683451,5.77,6.270749999999998
CHEMBL117225,5.75,5.862475
CHEMBL3358155,5.75,5.705116666666662
CHEMBL288067,5.74,5.760450000000004
CHEMBL1163869,5.74,5.867750000000006
CHEMBL178,5.72,5.861614285714297
CHEMBL3775428,5.72,5.693550000000013
CHEMBL4866654,5.71,6.350704166666666
CHEMBL6024872,5.71,6.125649999999997
CHEMBL5873001,5.71,6.298904166666681
CHEMBL92295,5.7,6.019624999999999
CHEMBL227567,5.7,6.370291666666663
CHEMBL252023,5.7,6.5618750000000015
CHEMBL1205446,5.7,5.82251666666666
CHEMBL234565,5.69,7.106649999999994
CHEMBL4859812,5.69,5.968611666666639
CHEMBL1083336,5.68,5.785225
CHEMBL3585767,5.68,5.171791666666677
CHEMBL3261747,5.63,5.652425000000006
CHEMBL3827433,5.61,5.8394519047618925
CHEMBL5932752,5.61,6.165696666666662
CHEMBL1082657,5.6,5.708425000000003
CHEMBL1927184,5.57,6.226054166666675
CHEMBL3261755,5.57,5.670187500000009
CHEMBL10193,5.56,6.398115416666672
CHEMBL1683462,5.55,6.310449999999985
CHEMBL3622795,5.55,5.251400000000018
CHEMBL402750,5.54,6.554600000000005
CHEMBL474325,5.54,5.441308333333337
CHEMBL3261749,5.53,5.819600000000005
CHEMBL92581,5.52,6.1098499999999945
CHEMBL329784,5.52,5.757033333333361
CHEMBL318023,5.52,5.9120250000000025
CHEMBL2147944,5.52,5.188987499999988
CHEMBL2333288,5.52,5.2553375
CHEMBL5283335,5.52,6.712225000000013
CHEMBL373275,5.51,4.92499166666667
CHEMBL4558237,5.5,5.267212500000004
CHEMBL3261764,5.49,5.786608333333342
CHEMBL3261765,5.46,5.7492000000000045
CHEMBL1084024,5.44,5.857699999999997
CHEMBL1511860,5.44,5.4263249999999985
CHEMBL1784349,5.42,5.697975000000021
CHEMBL316725,5.4,5.753375000000018
CHEMBL246178,5.4,5.237093333333339
CHEMBL1940312,5.4,5.725558333333326
CHEMBL1683457,5.38,6.095358333333344
CHEMBL3261754,5.38,5.616362500000012
CHEMBL3622784,5.38,5.587899999999993
CHEMBL1883011,5.37,4.9534
CHEMBL552213,5.36,5.648400000000012
CHEMBL3261748,5.36,5.786950000000003
CHEMBL1381264,5.35,6.222325000000005
CHEMBL5267938,5.33,6.898495000000014
CHEMBL3291007,5.31,4.988574999999991
CHEMBL3358156,5.31,5.589679166666659
CHEMBL94348,5.3,6.372274999999994
CHEMBL403022,5.3,6.938783333333325
CHEMBL3261759,5.29,5.7177750000000085
CHEMBL5220661,5.29,6.914654583333338
CHEMBL434204,5.28,5.201320833333324
CHEMBL3261745,5.28,5.690450000000015
CHEMBL4207046,5.28,5.524324999999985
CHEMBL551312,5.27,4.848477916666637
CHEMBL4164016,5.27,5.666478095238092
CHEMBL203139,5.24,5.6808562499999935
CHEMBL229375,5.23,4.688074999999986
CHEMBL1083607,5.22,5.706100000000009
CHEMBL515400,5.21,5.721191666666689
CHEMBL1940290,5.2,5.22202499999999
CHEMBL1916836,5.16,6.4298375000000165
CHEMBL3358157,5.15,5.629504166666659
CHEMBL1082325,5.14,5.763675000000003
CHEMBL3092087,5.13,5.745793749999998
CHEMBL562607,5.12,5.933149999999995
CHEMBL790,5.12,5.202063333333329
CHEMBL1784365,5.12,5.14150000000002
CHEMBL290067,5.1,4.930699999999996
CHEMBL1650637,5.1,5.185662499999979
CHEMBL1940309,5.1,7.232849999999988
CHEMBL2151354,5.09,6.813712499999981
CHEMBL519318,5.07,5.233625000000001
CHEMBL584358,5.06,5.315245833333333
CHEMBL176517,5.05,5.511675000000001
CHEMBL525225,5.05,5.622575000000017
CHEMBL4648156,5.05,5.059975000000001
